id,hip,hd,hr,gl,bf,proper,ra,deg,dec,dist,pmra,pmdec,rv,mag,opacity,linear,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
12748,12781,,,Gl 109,,,2.737626,41.06439,25.523357,7.5098,864.77,-367.17,29.9,10.55,0.629184501,3.708154995,11.172,M3.5Ve,1.53,5.109768,4.451981,3.235931,0.00000447,0.00004565,0.00000111,0.716708921,0.445466607,4.19252E-06,-1.78009E-06,,,Ari,1,12748,,0.002959375,VX,10.612,10.502
91484,91768,173739,,Gl 725A,,,18.713179,280.697685,59.630396,3.5691,-1326.88,1802.12,-0.8,8.94,0.628966944,3.710330563,11.177,K5,1.504,0.334856,-1.773105,3.079349,-0.00002763,0.00002258,0.00001506,4.899098725,1.040746744,-6.4329E-06,8.73692E-06,,,Dra,1,91484,Gl 725,0.002945778,,9.149,8.809
119180,,,,Gl 695C,,,17.773741,266.606115,27.715759,8.3998,-336.14,-747.94,0,10.8,0.628879885,3.711201148,11.179,M4   K,,-0.440292,-7.423009,3.906626,-0.0000145,-0.00001334,-0.00002696,4.653154479,0.483731249,-1.62965E-06,-3.62611E-06,,,Her,3,86705,Gl 695,0.002940357,,,
105765,106106,,,Gl 829,,,21.493551,322.403265,17.64329,6.7047,1008.09,376.21,-24.9,10.33,0.62805181,3.719481898,11.198,M4,1.62,5.062257,-3.897986,2.03206,-0.00000217,0.00004303,0.00000393,5.626998496,0.307933507,4.88736E-06,1.82392E-06,,,Peg,1,105765,,0.002889349,,10.413,10.283
118447,,,,Gl 251,,,6.913606,103.70409,33.270718,5.7604,-752.58,-395.12,22.9,10.01,0.627615239,3.723847606,11.208,dM4,1.57,-1.141059,4.680085,3.160773,0.00001434,0.00002989,0.00000363,1.809977906,0.580683574,-3.64861E-06,-1.91557E-06,,,Gem,1,118447,,0.002862859,,,
10593,10617,,,NN 3148A,,,2.278092,34.17138,-30.988389,14.3246,683.13,251.49,0,12.02,0.626214766,3.737852337,11.24,,1.583,10.160024,6.897399,-7.375226,-0.0000192,0.0000443,0.00001497,0.596403006,-0.540849423,3.31191E-06,1.21926E-06,,,,1,10593,NN 3148,0.002779713,,12.119,11.889
118353,,,,NN 3332B,,,5.113552,76.70328,-21.581858,12.0482,-33.08,115.35,0,11.66,0.625556483,3.744435174,11.255,M3:,1.51,2.576751,10.903192,-4.431691,0.00000245,0.00000197,0.00000626,1.338724913,-0.376674489,-1.60376E-07,5.59237E-07,,,Lep,2,118353,NN 3332,0.002741574,,,
103109,103441,,,Gl 813,,,20.957034,314.35551,22.362729,13.7779,773.07,-211.88,-31.1,11.98,0.624280512,3.757194882,11.284,M3,1.533,8.907683,-9.110321,5.241957,0.00002012,0.00005328,-0.00002519,5.48653858,0.390303246,3.74795E-06,-1.02722E-06,,,Vul,1,103109,,0.002669316,,12.068,11.848
33412,33499,,,Gl 257A,,,6.963016,104.44524,-44.2912,8.0096,-1102.25,-42.57,0,10.81,0.623927755,3.760722447,11.292,M4+...,1.636,-1.430089,5.55205,-5.593146,0.00004173,0.00000956,-0.00000118,1.822913427,-0.773027273,-5.34386E-06,-2.06385E-07,,,Pup,1,33412,Gl 257,0.00264972,,10.887,10.727
118380,,,,GJ 1081,,,5.554875,83.323125,44.818492,15.1745,50.1,-356.5,0,12.21,0.623397999,3.766020005,11.304,k-m,1.6,1.251467,10.690931,10.695947,-0.00000151,0.00001879,-0.0000186,1.454262875,0.782230251,2.42892E-07,-1.72834E-06,,,,1,118380,,0.002620596,,,
4559,4569,,,Gl 46,,,0.974398,14.61597,-27.857032,12.3533,1293.37,-298.93,43,11.77,0.623088631,3.769113693,11.311,,1.558,10.568623,2.756147,-5.772468,0.00000999,0.00008265,-0.00003638,0.255096808,-0.486196922,6.27043E-06,-1.44925E-06,,,Scl,1,4559,,0.002603754,,11.864,11.694
16495,16536,,,Gl 145,,,3.54887,53.23305,-44.701951,10.74,-311.83,131.21,-36,11.47,0.622911734,3.770882655,11.315,,1.56,4.569153,6.114994,-7.554493,0.00000022,-0.00002683,0.00003075,0.92909193,-0.780196235,-1.51179E-06,6.36124E-07,,,Hor,1,16495,,0.002594179,,11.573,11.393
118354,,,,NN 3333,,,5.130265,76.953975,17.984296,12.3457,95.77,-263.11,0,11.78,0.622601966,3.773980338,11.322,k,1.66,2.650664,11.439422,3.811813,-0.00000449,0.00000603,-0.00001498,1.343100285,0.31388518,4.64306E-07,-1.27561E-06,,,Tau,1,118354,,0.002577508,,,
118695,,,,NN 3612,,,10.594395,158.915925,69.450418,13.2275,-1649.62,-584.16,0,11.93,0.622557693,3.774423072,11.323,k-m,1.55,-4.331017,1.673496,12.385818,0.00000528,0.00011132,-0.00001314,2.773606053,1.212138462,-7.99758E-06,-2.8321E-06,,,UMa,1,118695,,0.002575135,,,
98834,99150,,,Gl 781.1A,,,20.129153,301.937295,-31.753991,14.9076,290.03,-753.34,0,12.19,0.622557693,3.774423072,11.323,M,1.56,6.705597,-10.757328,-7.845469,0.00000263,0.0000354,-0.00004629,5.26979984,-0.554211688,1.40611E-06,-3.6523E-06,,,,1,98834,Gl 781.1,0.002575135,,12.327,11.967
118441,,,,Gl 244B,,,6.752559,101.288385,-16.71524,2.6371,-543.2,-1203.05,0,8.44,0.622070343,3.779296572,11.334,DA2,-0.03,-0.494379,2.476814,-0.75847,0.00000768,-0.00000297,-0.00001473,1.767815846,-0.291735967,-2.63351E-06,-5.83256E-06,,,CMa,2,32263,Gl 244,0.002549177,,,
118371,,,,GJ 1077,,,5.281536,79.22304,-78.293131,13.0208,74.82,-1097.45,-17,11.91,0.62193732,3.7806268,11.337,M1.5 V,1.48,0.493796,2.595246,-12.749097,-0.00001798,-0.00006922,0.00000295,1.382703009,-1.366472919,3.62738E-07,-5.3206E-06,,,Men,1,118371,,0.002542143,,,
119081,,,,NN 3953,,,16.425591,246.383865,26.026245,15.1515,-179.97,3.14,0,12.24,0.621892969,3.781070314,11.338,m,,-5.454341,-12.474747,6.648218,-0.00001207,0.00000539,0.00000021,4.300209628,0.454243671,-8.72519E-07,1.5228E-08,,,,1,119081,,0.002539803,,,
14718,14754,,,Gl 127.1A,,,3.175272,47.62908,-68.600941,10.2396,41.87,-104.14,0,11.39,0.621848612,3.781513879,11.339,DA,0.025,2.517808,2.760182,-9.533701,-0.00000478,-0.00000216,-0.00000189,0.831284349,-1.197312297,2.02991E-07,-5.04885E-07,,,Hyi,1,14718,Gl 127.1,0.002537465,,11.456,11.326
119264,,,,NN 4098,,,19.141558,287.12337,32.278403,12.3457,-219.2,-219.2,0,11.8,0.621715511,3.782844888,11.342,m,,3.073117,-9.975187,6.59302,-0.00001047,-0.00001056,-0.00001109,5.011248178,0.563364406,-1.06271E-06,-1.06273E-06,,,Lyr,1,119264,,0.002530463,,,
118383,,,,NN 3356,,,5.581001,83.715015,13.880106,12.3916,-119.87,-392.08,0,11.81,0.621626751,3.783732487,11.344,M3.5,1.59,1.316956,11.957459,2.972633,0.00000778,0.00000483,-0.00002286,1.46110252,0.242253554,-5.81146E-07,-1.90088E-06,,,Ori,1,118383,,0.002525806,,,
47606,47741,,,NN 3564,,,9.732126,145.98189,26.969006,14.0272,-581.58,-99.99,0,12.08,0.621582363,3.784176365,11.345,M:,1.542,-10.362206,6.994208,6.361454,0.00001957,0.0000345,-0.00000606,2.5478646,0.470697955,-2.81958E-06,-4.84765E-07,,,,1,47606,,0.002523481,,12.193,11.973
55990,56157,,,,,,11.511619,172.674285,-8.095262,13.2013,-354.75,262.48,0,11.98,0.620159202,3.798407982,11.377,,1.548,-12.963068,1.666525,-1.858998,0.00000055,0.00002282,0.00001663,3.013734689,-0.14128898,-1.71988E-06,1.27254E-06,,,Crt,1,55990,,0.002450191,,12.098,11.758
60720,60910,,,Gl 469,,,12.482664,187.23996,8.425518,13.1839,-634.01,-258.24,0,11.99,0.619579515,3.804204853,11.39,M:,1.668,-12.937629,-1.643566,1.931752,-0.00000751,0.00003989,-0.00001633,3.267953729,0.14705303,-3.07377E-06,-1.25198E-06,,,Vir,1,60720,,0.002421029,,12.093,11.883
119134,,,,Gl 661B,,,17.202071,258.031065,45.665514,6.3223,238.99,-1561.82,0,10.4,0.619311668,3.806883315,11.396,M3.5,,-0.916168,-4.322284,4.522166,0.00000006,-0.00003503,-0.00003344,4.503491593,0.797013575,1.15866E-06,-7.57192E-06,,,Her,2,83882,Gl 661,0.002407687,,,
118849,,,,NN 3753,,,12.834849,192.522735,55.099317,15.1515,-39.96,-1.74,0,12.31,0.61877541,3.812245898,11.408,DA4,0.03,-8.462794,-1.879616,12.426427,-0.00000074,0.00000284,-0.00000007,3.360155691,0.961664495,-1.93732E-07,-8.45515E-09,,,,1,118849,,0.002381223,,,
83865,84123,,,Gl 660A,,,17.197851,257.967765,-1.851765,10.1843,-534.66,-326.41,0,11.45,0.61868596,3.813140396,11.41,G,1.6,-2.121931,-9.955354,-0.329093,-0.00002571,0.00000601,-0.00001611,4.502386791,-0.032319401,-2.5921E-06,-1.58248E-06,,,Oph,1,83865,Gl 660,0.00237684,,11.547,11.377
117963,,,,NN 3009,,,0.139936,2.09904,-57.088906,13.5135,-358.03,-37.63,0,12.07,0.618417485,3.815825149,11.416,M4,1.54,7.337478,0.268395,-11.344782,-0.00000121,-0.00002351,-0.00000134,0.036635254,-0.996389384,-1.73578E-06,-1.82435E-07,,,,1,117963,,0.002363742,,,
36522,36627,,,Gl 277A,,,7.532601,112.989015,36.229837,11.9818,-258.15,-254.27,0.1,11.82,0.617924789,3.820752108,11.427,M4,1.567,-3.774746,8.897552,7.081553,0.00001036,0.00001397,-0.00001185,1.97203038,0.632329943,-1.25155E-06,-1.23274E-06,,,Lyn,1,36522,Gl 277,0.002339915,BL,11.92,11.73
118703,,,,Gl 400B,,,10.755925,161.338875,38.512884,14.1103,-37.35,155.58,-4.1,12.2,0.616802659,3.831973412,11.452,,,-10.460251,3.532722,8.786221,0.0000102,-0.00000075,0.00000572,2.815894502,0.672176632,-1.81078E-07,7.54268E-07,,,,2,52448,Gl 400,0.002286652,,,
70252,70475,,,NN 3846,,,14.41555,216.23325,8.887619,14.2796,546.31,158.16,0,12.23,0.616622812,3.833771877,11.456,M:,1.613,-11.379876,-8.338961,2.206154,0.00002372,-0.00002951,0.00001082,3.773982124,0.155118214,2.64859E-06,7.66781E-07,,,,1,70252,,0.002278243,,12.461,12.011
119192,,,,NN 4038,,,17.950882,269.26323,15.777541,14.0845,-177.13,-203.77,0,12.21,0.616172827,3.838271732,11.466,m,,-0.174307,-13.552741,3.829618,-0.00001214,-0.00000363,-0.00001339,4.69952996,0.275370041,-8.5875E-07,-9.8791E-07,,,,1,119192,,0.002257356,,,
56077,56244,,,Gl 431,,,11.529625,172.944375,-41.046439,10.3563,-715.84,170.73,-78,11.55,0.615812458,3.841875419,11.474,M,1.635,-7.750812,0.959396,-6.800218,0.00005853,0.00002897,0.00005885,3.018448817,-0.716395505,-3.47049E-06,8.27722E-07,,,Cen,1,56077,,0.002240784,V857,11.649,11.479
119223,,,,NN 4062,,,18.532923,277.993845,40.684013,12.6582,-85.24,401.04,0,11.99,0.615632147,3.843678531,11.478,m,,1.334826,-9.505655,8.251714,-0.00000741,0.00001516,0.00001866,4.851907766,0.710069986,-4.13255E-07,1.9443E-06,,,Lyr,1,119223,,0.002232544,,,
12229,12261,,,,,,2.631318,39.46977,-58.75308,15.0105,78.97,206.57,0,12.36,0.615632147,3.843678531,11.478,,,6.010741,4.94958,-12.833073,0.00000627,0.0000126,0.0000078,0.688877476,-1.025434683,3.82857E-07,1.00148E-06,,,,1,12229,,0.002232544,,12.502,12.102
118208,,,,NN 3213,,,3.286429,49.296435,45.373704,15.1515,-251.14,-67.29,0,12.39,0.615180999,3.848190014,11.488,m,,6.941399,8.068685,10.783378,0.00001628,-0.00000936,-0.00000347,0.860385118,0.791920529,-1.21756E-06,-3.26241E-07,,,,1,118208,,0.002212076,,,
22574,22627,,,Gl 179,,,4.868257,73.023855,6.476539,12.288,146.09,-310.14,-7.8,11.94,0.614955226,3.85044774,11.493,M4,1.59,3.564852,11.677498,1.386033,-0.00001003,-0.00000305,-0.00001926,1.274506813,0.113036935,7.08264E-07,-1.5036E-06,,,Ori,1,22574,,0.002201912,,12.079,11.849
72665,72896,,,Gl 568A,,,14.897641,223.464615,23.555766,10.1626,-679.64,102.46,-35.7,11.53,0.61486488,3.851351202,11.495,,,-6.761181,-6.408157,4.061269,0.00000272,0.00004871,-0.00000996,3.900193303,0.411125675,-3.29499E-06,4.9674E-07,,,Boo,1,72665,Gl 568,0.00219786,,11.631,10.961
114968,115332,,,NN 4333,,,23.360406,350.40609,17.29038,10.989,-536.53,-1385.25,0,11.7,0.61486488,3.851351202,11.495,M:,1.524,10.345664,-1.748718,3.26609,0.00001687,-0.00003184,-0.00007046,6.115740114,0.301774058,-2.60117E-06,-6.71588E-06,,,Peg,1,114968,,0.00219786,,11.774,11.604
118588,,,,Gl 333,,,8.992336,134.88504,-47.43561,13.7363,-498.47,676.11,22,12.19,0.614593714,3.854062859,11.501,M3,1.56,-6.557034,6.58416,-10.117857,-0.00001063,0.0000577,0.00001387,2.354188014,-0.827907569,-2.41665E-06,3.27787E-06,,,,1,118588,,0.002185748,,,
119602,,,,Gl 909B,,,23.87236,358.0854,75.543859,10.7898,295.07,54.16,0,11.7,0.613053498,3.869465017,11.535,M2,,2.692069,-0.089412,10.448184,-0.00000222,0.00001552,0.00000071,6.249769332,1.318489077,1.43054E-06,2.62551E-07,,,Cep,2,117345,Gl 909,0.002118361,,,
60373,60559,,,Gl 465,,,12.414575,186.218625,-18.242288,8.8511,1095.9,-2307.48,58,11.28,0.612599323,3.874006767,11.545,M4,1.574,-8.357279,-0.91066,-2.770875,-0.00002011,-0.00004949,-0.0001126,3.250128072,-0.318387983,5.31307E-06,-1.1187E-05,,,Crv,1,60373,,0.00209894,,11.377,11.207
118540,,,,NN 3500,,,8.455456,126.83184,-44.986033,11.4943,-169.5,544.21,0,11.85,0.612462967,3.875370331,11.548,M3,,-4.873376,6.507064,-8.125716,-0.00000529,0.00002282,0.00002144,2.213633285,-0.785154391,-8.21759E-07,2.63842E-06,,,Vel,1,118540,,0.002093148,,,
119463,,,,Gl 843,,,22.033543,330.503145,-19.483316,12.4844,916.64,78.58,0,12.03,0.612462967,3.875370331,11.548,M3,1.59,10.244071,-5.794892,-4.163952,0.00002871,0.0000475,0.00000448,5.768368073,-0.340048014,4.444E-06,3.80981E-07,,,,1,119463,,0.002093148,,,
37111,37217,,,NN 3459,,,7.644705,114.670575,-21.224577,10.6033,454.24,-474.49,0,11.68,0.6122356,3.877644004,11.553,M2,1.588,-4.125626,8.981866,-3.838654,-0.00001753,-0.00001777,-0.00002274,2.001379207,-0.370438752,2.20222E-06,-2.30039E-06,,,Pup,1,37111,,0.002083531,,11.768,11.578
119559,,,,NN 4326,,,23.291086,349.36629,19.61375,12.8205,251.14,-67.29,0,12.1,0.611917061,3.880829388,11.56,M4,1.59,11.869231,-2.22845,4.303555,0.00000426,0.00001508,-0.00000394,6.097591982,0.34232452,1.21756E-06,-3.26241E-07,,,,1,119559,,0.002070141,,,
117990,,,,GJ 1012,,,0.477674,7.16511,-6.664612,13.369,-330.13,-804.93,51,12.19,0.611917061,3.880829388,11.56,M4,1.48,13.177536,1.65655,-1.551872,0.00004808,-0.00001552,-0.00005786,0.125054702,-0.11631943,-1.60052E-06,-3.90242E-06,,,,1,117990,,0.002070141,,,
119324,,,,GJ 1248,,,20.063917,300.958755,5.994821,12.6743,-487.52,-780.2,0,12.09,0.611233597,3.887664026,11.575,k-m,1.6,6.484264,-10.809259,1.323686,-0.0000231,-0.00001971,-0.00004767,5.252721279,0.104629371,-2.36356E-06,-3.78254E-06,,,,1,119324,,0.002041738,,,
110547,110893,239960,,Gl 860A,,Kruger 60,22.466642,336.99963,57.695875,4.001,-870.23,-471.1,-33.3,9.59,0.611051137,3.889488627,11.579,M2V,1.613,1.968033,-0.83547,3.381486,-0.00001624,-0.00001144,-0.00003367,5.881753023,1.006982982,-4.21899E-06,-2.28396E-06,,,Cep,1,110547,Gl 860,0.00203423,DO,9.628,9.548
119567,,,,NN 4338B,,,23.489324,352.33986,41.469995,14.8148,398.48,-34.86,0,12.44,0.61068596,3.893140401,11.587,M3 :,1.61,11.001755,-1.479341,9.810771,0.00000546,0.00002814,-0.00000188,6.149490616,0.72378796,1.93189E-06,-1.69016E-07,,,,2,119567,NN 4338,0.002019296,,,
119207,,,,NN 4048A,,,18.301116,274.51674,38.775509,11.3636,-333.21,-1037.82,0,11.87,0.61045755,3.8954245,11.592,m,1.58,0.697458,-8.831631,7.116689,-0.00001548,-0.00003715,-0.00004456,4.791220978,0.676760302,-1.61545E-06,-5.0315E-06,,,Lyr,1,119207,NN 4048,0.002010018,,,
28980,29052,,,,,,6.128819,91.932285,-25.744864,11.3456,-184.15,-203.97,0,11.87,0.610274726,3.897252744,11.596,,1.6,-0.344573,10.213593,-4.928126,0.00001029,-0.00000453,-0.0000101,1.604521086,-0.449332645,-8.92784E-07,-9.88874E-07,,,Lep,1,28980,,0.002002627,,11.971,11.761
76597,76832,,,Gl 597,,,15.687543,235.313145,75.992789,13.3103,777.67,-759.83,-46.1,12.22,0.610137551,3.89862449,11.599,M4,1.65,-1.833098,-2.649211,12.914122,0.00002068,-0.00005829,-0.00005761,4.106989026,1.32632437,3.77025E-06,-3.68376E-06,,,UMi,1,76597,,0.001997101,UU,12.348,11.988
74766,74995,,,Gl 581,,,15.32412,229.8618,-7.72228,6.2147,-1224.55,-99.52,-9.4,10.57,0.609954576,3.900454236,11.603,M5,1.6,-3.96982,-4.707934,-0.835068,-0.0000218,0.00003137,-0.00000168,4.011845195,-0.134779215,-5.93679E-06,-4.82487E-07,,,Lib,1,74766,,0.001989757,HO,10.595,10.485
118897,,,,Gl 516B,,,13.545737,203.186055,16.810196,13.7627,263.55,-198.6,-1.5,12.3,0.609817289,3.901827109,11.606,dM3.5e,,-12.110414,-5.187082,3.98018,0.00000475,-0.00001709,-0.00001313,3.546265626,0.293393274,1.27773E-06,-9.6283E-07,,,,2,65869,Gl 516,0.001984266,,,
118043,,,,Gl 53B,,,1.135395,17.030925,54.920396,7.5529,3425.07,-1575.36,0,11,0.609679953,3.903200465,11.609,,,4.149624,1.273905,6.180949,0.00000853,0.00013373,-0.00003313,0.297245611,0.958541744,1.66052E-05,-7.63755E-06,,,Cas,2,5325,Gl  53,0.001978791,,,
119283,,,,NN 4109,,,19.419073,291.286095,28.353942,14.9254,172.62,371.89,0,12.48,0.609634164,3.903658358,11.61,M3.5,1.56,4.768335,-12.238717,7.088325,0.000007,0.00001644,0.00002368,5.083901432,0.494869648,8.36885E-07,1.80296E-06,,,,1,119283,,0.00197697,,,
56879,57050,,,GJ 1148,,,11.695765,175.436475,42.751974,11.1037,-579.67,-89.54,0,11.86,0.608579527,3.914204732,11.633,M5,1.503,-8.127583,0.648794,7.537481,-0.00000078,0.00003136,-0.00000354,3.061944211,0.746162703,-2.81032E-06,-4.34102E-07,,,UMa,1,56879,,0.00193553,,11.937,11.767
3927,3937,,,NN 3060A,,,0.842564,12.63846,24.81672,11.8455,198.46,-41.74,0,12.01,0.608166067,3.918339326,11.642,,,10.491115,2.352447,4.971757,-0.00000151,0.00001134,-0.00000218,0.220582777,0.433133474,9.62161E-07,-2.02361E-07,,,Psc,1,3927,NN 3060,0.001919553,FT,12.172,11.822
119150,,,,NN 4004,,,17.491829,262.377435,-80.175898,12.3457,-483.34,478.31,0,12.1,0.608166067,3.918339326,11.642,m,,-0.280605,-2.087699,-12.164665,-0.00003241,-0.00002412,0.00000488,4.5793501,-1.399333407,-2.3433E-06,2.3189E-06,,,,1,119150,,0.001919553,,,
119028,,,,Gl 589A,,,15.588991,233.834865,17.71319,14.245,-1200.98,-147.46,-43.2,12.41,0.608166067,3.918339326,11.642,M4.5:,1.58,-8.006574,-10.953242,4.333403,-0.00004397,0.0000804,-0.00002314,4.081188313,0.309153481,-5.82252E-06,-7.14911E-07,,,,1,119028,Gl 589,0.001919553,,,
75578,75807,,,,,,15.486163,232.292445,-6.973433,14.5582,-15.71,5.55,0,12.47,0.607614109,3.923858912,11.654,,,-8.838383,-11.432415,-1.767498,-0.00000091,0.00000064,0.00000039,4.054268026,-0.121709363,-7.61642E-08,2.69072E-08,,,,1,75578,,0.001898454,,,
118935,,,,NN 3817,,,13.970703,209.560545,12.578441,13.1579,-229.35,745.52,0,12.26,0.607153549,3.928464506,11.664,M3,1.66,-11.170511,-6.335541,2.865474,0.00000178,0.00001783,0.00004641,3.657521452,0.219535209,-1.11192E-06,3.61437E-06,,,,1,118935,,0.001881049,,,
118556,,,,Gl 317,,,8.683038,130.24557,-23.455071,11.4943,-476.2,798.83,-53,11.98,0.606507858,3.93492142,11.678,m,1.52,-6.810779,8.046646,-4.573996,0.00004093,-0.00000727,0.00006241,2.273214154,-0.409368215,-2.30868E-06,3.87285E-06,,,Pyx,1,118556,,0.001856949,,,
119329,,,,Gl 781.1B,,,20.129216,301.93824,-31.754582,14.6007,285.68,-736.53,0,12.5,0.606507858,3.93492142,11.678,M3.5,1.63,6.567789,-10.535628,-7.684085,0.00000265,0.00003397,-0.00004433,5.269816393,-0.554222014,1.38502E-06,-3.57082E-06,,,,2,98834,Gl 781.1,0.001856949,,,
41706,41824,,,GJ 2069A,,,8.527107,127.906605,19.394298,11.0656,-229.48,-87.35,0,11.9,0.60641553,3.935844703,11.68,M5Ve,1.85,-6.412664,8.235479,3.674523,0.00000876,0.00000879,-0.00000442,2.232391508,0.338494359,-1.11255E-06,-4.23485E-07,,,Cnc,1,41706,GJ 2069,0.001853532,CU,12.03,11.19
118418,,,,GJ 1088,,,6.182198,92.73297,-43.409631,13.3333,122.14,729.85,28,12.32,0.605722377,3.942776229,11.695,M3.5,1.59,-0.462003,9.676115,-9.163757,-0.00001042,0.00005279,0.00001458,1.618495662,-0.757640989,5.92151E-07,3.53842E-06,,,,1,118418,,0.0018281,,,
118114,,,,NN 3136,,,2.148029,32.220435,49.450521,14.2857,268.7,-268.7,0,12.47,0.605722377,3.942776229,11.695,M5  :,1.54,7.856824,4.952006,10.854915,0.00000204,0.00002328,-0.0000121,0.562352733,0.863074403,1.30269E-06,-1.30269E-06,,,,1,118114,,0.0018281,,,
118641,,,,Gl 363,,,9.707183,145.607745,55.985737,14.43,-735.23,-501.54,0,12.5,0.6053059,3.946941003,11.704,M3.5,1.53,-6.660402,4.560523,11.961003,0.00000504,0.00005887,-0.00001962,2.541334604,0.977135437,-3.5645E-06,-2.43152E-06,,,,1,118641,,0.001813009,,,
118573,,,,Gl 326A,,,8.901531,133.522965,-13.12357,14.556,326.71,-526.93,0,12.52,0.605259597,3.947404027,11.705,M6   J,1.61,-9.762143,10.278856,-3.304967,-0.00001091,-0.00002199,-0.00003621,2.330415288,-0.229049502,1.58393E-06,-2.55464E-06,,,,1,118573,Gl 326,0.00181134,,,
31220,31292,,,,,,6.563156,98.44734,-75.624991,8.6813,-308.79,256.54,0,11.41,0.604703545,3.952964555,11.717,,,-0.316527,2.131914,-8.409502,0.00001132,0.00001225,0.00000268,1.718230146,-1.319905081,-1.49706E-06,1.24374E-06,,,Men,1,31220,,0.001791431,,,
76665,76901,,,Gl 595,,,15.701832,235.52748,-19.471772,10.4275,-2032.22,-1039.54,83,11.83,0.603682079,3.963179208,11.739,M5,1.591,-5.564952,-8.105292,-3.476175,-0.00012008,0.00000659,-0.00007784,4.110730116,-0.339846531,-9.85248E-06,-5.03983E-06,,,Lib,1,76665,,0.001755497,,11.936,11.616
112106,112460,,,Gl 873,,,22.780527,341.707905,44.333991,5.1224,-704.66,-459.39,-0.5,10.29,0.603496075,3.965039252,11.743,M4.5Ve,1.54,3.478781,-1.15001,3.579733,0.00000173,-0.000019,-0.00000852,5.963927917,0.773774115,-3.41629E-06,-2.22719E-06,,,Lac,1,112106,,0.001749041,EV,10.386,10.206
119401,,,,NN 4185A,,,21.268089,319.021335,29.864093,15.3846,204.62,47.24,0,12.68,0.60340304,3.965969601,11.745,m,,10.072405,-8.749094,7.660675,0.00000868,0.00001267,0.00000306,5.567972562,0.521226749,9.92026E-07,2.29021E-07,,,,1,119401,NN 4185,0.001745822,,,
70750,70975,,,Gl 553.1,,,14.516991,217.754865,-12.2961,10.8178,-405.22,-400.16,0,11.92,0.603216905,3.967830954,11.749,M4,1.591,-8.356758,-6.471623,-2.3038,-0.00000948,0.00001954,-0.0000205,3.800539383,-0.214607436,-1.96456E-06,-1.94003E-06,,,Lib,1,70750,,0.001739402,,12.014,11.744
66953,67164,,,NN 3804,,,13.764089,206.461335,-17.968218,10.2438,-311.6,-549.35,0,11.81,0.602797781,3.972022193,11.758,M:,1.542,-8.723342,-4.341944,-3.160104,0.00000064,0.0000176,-0.00002595,3.603430138,-0.313604572,-1.51068E-06,-2.66332E-06,,,Vir,1,66953,,0.001725043,,11.933,11.563
119519,,,,Gl 867B,,,22.645908,339.68862,-20.620869,8.6423,446.64,-54.84,0,11.45,0.602378214,3.97621786,11.767,dM4  e,1.6,7.585671,-2.807674,-3.043668,0.00000574,0.00001783,-0.00000215,5.928684949,-0.359902058,2.16537E-06,-2.65877E-07,,,Aqr,2,111450,Gl 867,0.001710803,,,
48521,48659,,,,,,9.923297,148.849455,-27.261306,11.3225,-103.67,-154.24,0,12.04,0.60223826,3.9776174,11.77,,1.635,-8.613627,5.206448,-5.186264,0.00000626,0.00000286,-0.00000753,2.597913097,-0.475799551,-5.02606E-07,-7.47777E-07,,,,1,48521,,0.001706082,,12.157,11.927
9272,9291,,,Gl 82,,,1.989817,29.847255,58.521133,12.2474,321.81,-195.33,-8.8,12.21,0.60223826,3.9776174,11.77,M4Ve,1.54,5.547005,3.182972,10.444918,-0.00000501,0.00001916,-0.00001373,0.520932996,1.021386451,1.56018E-06,-9.46987E-07,,,Cas,1,9272,,0.001706082,V596,12.348,12.058
62257,62452,,,Gl 486,,,12.799065,191.985975,9.751397,8.3703,-1007.72,-461.01,18.8,11.39,0.601958204,3.980417958,11.776,M4,1.563,-8.06968,-1.713193,1.417736,-0.00003013,0.0000354,-0.00001518,3.350787341,0.170193989,-4.88556E-06,-2.23504E-06,,,Vir,1,62257,,0.00169668,,11.461,11.301
119216,,,,NN 4055,,,18.391345,275.870175,28.166966,13.8889,-68.09,-177.38,0,12.49,0.601911509,3.98088491,11.777,M3,1.61,1.252237,-12.179915,6.556153,-0.00000398,-0.00000608,-0.00001053,4.814842874,0.491606302,-3.3011E-07,-8.59963E-07,,,,1,119216,,0.001695118,,,
119213,,,,Gl 712,,,18.36846,275.5269,6.339692,14.4718,-1148.72,54.17,-48,12.58,0.601911509,3.98088491,11.777,M3,1.48,1.385039,-14.314009,1.597747,-0.00008497,0.0000412,-0.00000164,4.808851481,0.110648493,-5.56915E-06,2.62633E-07,,,,1,119213,,0.001695118,,,
46522,46655,,,GJ 1125,,,9.512385,142.685775,0.322661,9.6656,-569.91,-552.23,-40,11.71,0.60158449,3.984155103,11.784,K:...,1.588,-7.686867,5.858842,0.05443,0.00004861,-0.00000347,-0.00002611,2.490336444,0.005631492,-2.763E-06,-2.67729E-06,,,Hya,1,46522,,0.001684225,,11.833,11.593
118915,,,,Gl 524,,,13.746682,206.20023,-54.106532,13.8504,-246.04,-364.78,0,12.5,0.601163641,3.988363586,11.793,k,1.54,-7.286065,-3.584845,-11.220327,0.00001051,0.00002358,-0.00001436,3.598873034,-0.944337134,-1.19284E-06,-1.76848E-06,,,,1,118915,,0.001670321,,,
