id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
41697,41816,72041,3355,,Cancer,,8.525145,24.081105,76.6284,-82.12,-45.72,19,5.71,1.288,F0IIIn,0.327,-42.953073,55.221048,31.26671,0.00000893,0.0000382,-0.00000758,2.231877834,0.42029457,-3.98129E-07,-2.21657E-07,Ups-1,30,Cnc,1,41697,,26.59500033,,,
88687,88964,166233,6795,,Ophiuchus,,18.159415,3.993276,54.7945,50.07,-4.47,-17,5.71,2.016,F2V,0.363,2.280611,-54.613722,3.815845,0.00001257,0.0000178,-0.0000024,4.75412367,0.069695808,2.42746E-07,-2.16712E-08,,73,Oph,1,88687,,13.60191323,V2666,5.718,5.698
19505,19554,26462,1292,,Taurus,,4.188967,5.523047,36.9822,146.86,5,37,5.71,2.87,F4V,0.36,16.806438,32.750294,3.559426,-0.00000627,0.00004545,0.00000453,1.096669007,0.096395358,7.11997E-07,2.42407E-08,,45,Tau,1,19505,,6.194410751,,,
1084,1086,905,41,,Andromeda,,0.22524,41.03537,34.904,-122.76,-146.91,-29,5.71,2.996,F0IV,0.331,26.282289,1.551559,22.915172,-0.00000482,-0.00002109,-0.00003822,0.058967669,0.716202309,-5.95157E-07,-7.1224E-07,,23,And,1,1084,,5.515691913,,,
10304,10328,13596,648,,Aries,,2.217584,15.27986,146.8429,99.23,-20.94,23,5.72,-0.114,M0III,1.551,118.443118,77.695424,38.698147,-0.00001649,0.00007366,-0.00000818,0.580562184,0.266683858,4.81081E-07,-1.0152E-07,,19,Ari,1,10304,,96.738645,,,
46325,46457,81873,3755,,Leo,,9.474771,8.188298,124.2236,-28.58,-30.79,22,5.72,0.249,K0III,1.045,-97.052139,75.494365,17.692796,-0.0000091,0.00002888,-0.00001515,2.480489354,0.142912767,-1.3856E-07,-1.49274E-07,,3,Leo,1,46325,,69.24684643,,,
79425,79666,146388,6065,,Hercules,,16.257955,18.808087,106.6098,-68.39,-84.77,-18,5.72,0.581,K3III,1.126,-44.445911,-90.602534,34.370873,-0.00003028,0.00001853,-0.00004741,4.256322616,0.328263036,-3.31564E-07,-4.10977E-07,,16,Her,1,79425,,51.0035024,,,
27248,27316,38545,1989,,Taurus,,5.786987,14.488322,104.1667,3.84,-42.3,21,5.72,0.631,A3Vn,0.077,5.621401,100.697456,26.06075,-0.00000048,0.00002621,-0.00001531,1.515029548,0.252868917,1.86168E-08,-2.05076E-07,,131,Tau,1,27248,,48.70796665,,,
43521,43644,75486,3505,,Ursa Major,,8.889601,61.962268,88.8099,-9.98,22.3,-31,5.72,0.978,F2III,0.305,-28.652957,30.359047,78.386768,0.00001917,-0.00001405,-0.00002347,2.327292129,1.081445584,-4.83844E-08,1.08113E-07,,5,UMa,1,43521,,35.38343568,,,
20350,20400,27628,1368,,Taurus,,4.367643,14.077198,44.3853,114.04,-21.4,41,5.72,2.484,A3m,0.315,17.843646,39.180871,10.795882,-0.00000501,0.0000482,0.00000573,1.143446361,0.245693462,5.52882E-07,-1.0375E-07,,60,Tau,1,20350,,8.838936217,V775,5.734,5.714
59127,59309,105702,4629,,Virgo,,12.167616,5.807008,44.0529,-159.75,18.33,-9,5.72,2.5,Am,0.352,-43.784566,-1.922579,4.457175,0.00000805,0.0000345,0.00000296,3.185474474,0.101351409,-7.7449E-07,8.88663E-08,,11,Vir,1,59127,,8.7096359,,,
33628,33715,52005,2615,,Gemini,,7.004396,16.078998,100000,-0.44,-3.02,22,5.73,-14.27,K3Ib,1.641,-24976.21389,92785.27223,27696.24591,0.00009495,0.00046786,-0.00140051,1.833746477,0.280631457,-2.13318E-09,-1.46414E-08,,41,Gem,1,33628,,44463126.75,,,
47056,47189,83189,3826,,Leo,,9.617384,16.437952,355.8719,-16.99,-3.01,6,5.73,-2.026,K1III,1.223,-277.048966,199.367799,100.703517,0.00001115,0.00002809,-0.00000324,2.517825119,0.28689638,-8.23698E-08,-1.45929E-08,,8,Leo,1,47056,,562.8594993,,,
82171,82422,152173,6258,,Hercules,,16.844155,29.806538,327.8689,-5.54,-2.99,-10,5.73,-1.849,M1III,1.626,-84.780138,-271.568637,162.974724,-0.00000646,0.00000884,-0.00000921,4.40978953,0.520222222,-2.68587E-08,-1.44959E-08,,50,Her,1,82171,,478.1894607,,,
77750,77986,142926,5938,,Hercules,,15.925166,42.566193,164.4737,-23.28,16.79,-17,5.73,-0.35,B9p,-0.102,-62.610622,-103.698584,111.256737,-0.00000459,0.00002831,-0.0000019,4.169198651,0.742920218,-1.12865E-07,8.14002E-08,,4,Her,1,77750,,120.2264435,V839,5.89,5.72
20527,20579,27777,1377,,Perseus,,4.408098,34.130758,137.3626,20.5,-34.17,5,5.73,0.041,B8V,-0.054,46.02692,103.970862,77.071904,-0.0000056,0.00002107,-0.00001597,1.154037349,0.595694097,9.93868E-08,-1.65661E-07,,55,Per,1,20527,,83.86871712,,,
106819,107162,206644,8300,,Cygnus,,21.706376,41.077019,126.4223,23.38,-1.6,-25,5.73,0.221,A0V,0.055,78.629547,-53.847521,83.068526,-0.00000727,0.00002235,-0.00001754,5.682715991,0.71692923,1.13349E-07,-7.75702E-09,,77,Cyg,1,106819,,71.05587634,,,
95360,95656,183534,7408,,Cygnus,,19.457212,52.320436,107.5269,-13.16,-27.58,2,5.73,0.572,A1V,-0.002,24.470181,-61.000174,85.101275,-0.00000166,-0.00001427,-0.00000717,5.09388616,0.913163866,-6.38015E-08,-1.33712E-07,Iot-1,7,Cyg,1,95360,,51.42804319,,,
66516,66727,119055,5144,,Camelopardus,,13.677909,19.955719,100.6036,-46.46,23.23,-26,5.73,0.717,A1V,0.017,-85.585022,-40.21602,34.335306,0.00001648,0.00003278,0.00000157,3.580868099,0.348293008,-2.25244E-07,1.12622E-07,,1,Boo,1,66516,,44.99870339,,,
91686,91973,173649,7057,,Lyra,,18.746722,37.594615,47.6872,19.23,20.65,-25,5.73,2.338,F0IVvar,0.285,7.339623,-37.064921,29.092427,-0.00000014,0.00002359,-0.00001182,4.907880469,0.656149809,9.32297E-08,1.00114E-07,Zet-2,7,Lyr,1,91686,,10.11113712,,,
39910,40023,67767,3191,,Cancer,,8.174218,25.507334,41.3565,-71.82,-348.06,-43,5.73,2.647,G8IV,0.825,-20.11697,31.440002,17.809044,0.00001732,-0.00000036,-0.00008192,2.140005357,0.44518696,-3.48193E-07,-1.68744E-06,Psi,14,Cnc,1,39910,,7.606765008,,,
56859,57029,101606,4501,,Ursa Major,,11.69286,31.746058,41.1523,-351.85,30.63,32,5.73,2.658,F4V,0.44,-34.882602,2.811032,21.652656,-0.0000189,0.00007194,0.00002242,3.061183535,0.554073234,-1.70582E-06,1.48498E-07,,62,UMa,1,56859,,7.530087105,,,
86464,86731,161239,6608,,Hercules,,17.722659,24.327821,39.0625,-116.66,72.26,-26,5.73,2.771,G2IIIb,0.683,-2.582126,-35.499885,16.091969,-0.00001987,0.00003139,0.00000151,4.639781149,0.424600584,-5.65584E-07,3.50326E-07,,84,Her,1,86464,,6.78578351,,,
100533,100859,195068,7828,,Cygnus,,20.450624,49.383367,37.5657,68.79,58.48,-20,5.73,2.856,F0V:,0.339,14.63523,-19.59221,28.515324,-0.00000277,0.00002464,-0.00000859,5.353960802,0.861902342,3.33503E-07,2.83519E-07,,43,Cyg,1,100533,,6.27480162,,5.767,5.657
107822,108165,208501,8371,,Cepheus,,21.914766,56.611227,100000,-3.72,-2.2,-15,5.74,-14.26,B8Ibvar,0.655,47033.04656,-28572.40052,83495.57134,-0.00018246,-0.00199919,-0.00059972,5.737272194,0.988052308,-1.80351E-08,-1.06659E-08,,13,Cep,1,107822,,44055486.35,,,
14641,14677,19548,944,,Aries,,3.160206,29.07708,323.6246,22.14,-13.22,-2,5.74,-1.81,B8III,0.115,191.434401,208.205907,157.276954,-0.00001996,0.00002961,-0.00001912,0.827339918,0.507490783,1.07338E-07,-6.40924E-08,,55,Ari,1,14641,,461.3175746,,,
79109,79349,145713,6039,,Hercules,,16.193899,23.494801,209.205,-21.23,-11.72,-25,5.74,-0.863,M4IIIa,1.519,-87.375978,-170.80998,83.402801,-0.00001065,0.00002646,-0.00002109,4.239552867,0.410061641,-1.02926E-07,-5.68202E-08,,10,Her,1,79109,,192.8412776,LQ,5.826,5.676
55913,56080,99902,4426,,Leo,,11.494957,15.413269,134.2282,-28.06,-47.74,-29,5.74,0.101,K4III,1.371,-128.270834,17.059489,35.67502,0.00002257,0.00001542,-0.00003783,3.009372768,0.2690123,-1.36039E-07,-2.3145E-07,,85,Leo,1,55913,,79.35969682,,,
12607,12640,16811,793,,Aries,,2.706094,20.011465,116.8224,27.49,-46.08,-7,5.74,0.402,A0V,-0.017,83.355224,71.422406,39.977558,-0.00000846,0.00001326,-0.00002697,0.708453768,0.34926595,1.33275E-07,-2.23402E-07,Mu,34,Ari,1,12607,,60.1450652,,,
50306,50448,88983,4026,,Ursa Major,,10.300583,65.108351,79.5545,-89.48,-9.28,-7,5.74,1.237,A8III,0.163,-30.224966,14.411102,72.164257,0.00001464,0.00003125,-0.000008,2.696686291,1.136355094,-4.33811E-07,-4.49907E-08,,32,UMa,1,50306,,27.8740452,,,
87864,88136,166866,6810,,Draco,,18.002526,80.004095,63.5324,46.91,124.03,10,5.74,1.725,K2Vvar,0.516,0.007397,-11.027826,62.568076,0.00001442,0.00003585,0.0000167,4.713050311,1.396334878,2.27426E-07,6.01314E-07,,41,Dra,1,87864,,17.7827941,,5.892,5.452
81484,81734,150557,6205,,Ophiuchus,,16.695134,1.181231,55.5864,-101.96,53.42,-45,5.74,2.015,F2.7III-IV,0.336,-18.61777,-52.362856,1.145901,-0.00001037,0.00005284,0.00001344,4.370775768,0.020616375,-4.94316E-07,2.58987E-07,,14,Oph,1,81484,,13.61444682,,,
33190,33277,50692,2569,Gl 252,Gemini,,6.921853,25.375697,17.2414,-35.75,25.14,-15.1,5.74,4.557,G0V,0.573,-3.723157,15.126311,7.388778,0.00000645,-0.00001371,-0.00000472,1.812136806,0.44288947,-1.73321E-07,1.21882E-07,,37,Gem,1,33190,,1.309784962,,,
30754,30827,45412,2332,,Auriga,,6.476136,30.493034,100000,0.34,-14.95,22,5.75,-14.25,F5.5Ibv,0.779,-10713.35967,85500.49951,50743.35965,-0.00062318,0.00364776,-0.00623354,1.695448386,0.532203834,1.64837E-09,-7.24796E-08,,48,Aur,1,30754,,43651583.22,RT,5.798,4.928
29152,29225,42087,2173,,Gemini,,6.162218,23.113466,100000,-1.05,-1.43,16,5.75,-14.25,B2.5Ib,0.192,-3904.784075,91889.99855,39255.32903,0.00049636,0.00030853,-0.00063115,1.613264894,0.403406085,-5.09054E-09,-6.93284E-09,,3,Gem,1,29152,,43651583.22,,,
109757,110103,211833,8511,,Cepheus,,22.303505,62.804388,282.4859,42.73,9.8,-2,5.75,-1.505,K3III,1.256,116.578873,-55.473692,251.257456,0.00001352,0.00005837,0.00000431,5.839044075,1.096143349,2.07161E-07,4.75117E-08,,25,Cep,1,109757,,348.337315,,,
35060,35152,55870,2738,,Gemini,,7.26588,27.897419,235.8491,-14.07,-3.24,24,5.75,-1.113,M1III,1.605,-67.820968,197.098337,110.351536,0.00000759,0.00002739,0.00000821,1.902202873,0.48690181,-6.82133E-08,-1.5708E-08,,53,Gem,1,35060,,242.7727848,,,
97163,97473,187259,7544,,Aquila,,19.811683,11.815896,157.7287,15.95,-9.79,13,5.75,-0.24,F2V:+...,0.546,70.510465,-137.344489,32.297755,0.00001749,-0.00000737,-0.0000046,5.186686368,0.206226295,7.73278E-08,-4.74633E-08,Pi,52,Aql,1,97163,,108.6425624,,,
10692,10718,13982,661,,Perseus,,2.29996,57.89982,125.9446,60.79,5.04,3,5.75,0.249,K3III,1.175,55.15671,37.907493,106.690245,-0.00002183,0.00003003,0.00000423,0.602128148,1.010542504,2.94718E-07,2.44346E-08,,8,Per,1,10692,,69.24684643,,,
34629,34722,54801,2700,,Gemini,,7.189741,26.856587,119.1895,-20.57,-33.5,39,5.75,0.369,A4IV,0.13,-32.587286,101.217573,53.845072,-0.00000227,0.00004584,0.00000075,1.88226982,0.468735877,-9.97262E-08,-1.62413E-07,,47,Gem,1,34629,,62.00118642,,,
101877,102208,199095,8002,,Draco,,20.709755,82.531158,108.1081,30.77,21.68,-20,5.75,0.581,A0V,0,9.153803,-10.662278,107.190701,0.00000317,0.00002107,-0.0000188,5.421801154,1.44044045,1.49177E-07,1.05108E-07,,76,Dra,1,101877,,51.0035024,,,
115390,115755,220885,8913,,Andromeda,,23.45205,42.91201,91.9963,87.42,17.07,-9,5.75,0.931,B9III,-0.007,66.685973,-9.632366,62.637871,-0.00000623,0.00004029,-0.00000069,6.139732454,0.748955863,4.23824E-07,8.27577E-08,,13,And,1,115390,,36.94877123,V388,5.778,5.728
29360,29433,42509,2193,,Orion,,6.200372,19.790543,255.102,1.96,-11.82,31,5.76,-1.274,B9.5V,-0.071,-12.585827,239.704902,86.373196,-0.00000424,0.00003461,-0.00000302,1.623253656,0.345410133,9.50235E-09,-5.7305E-08,,68,Ori,1,29360,,281.57883,,,
8974,8993,11763,559,,Aries,,1.930844,23.577322,170.9402,12.06,-8.88,14,5.76,-0.404,K1III,1.185,137.0765,75.866022,68.373787,0.00000922,0.00001652,-0.00000102,0.505493825,0.411501889,5.84685E-08,-4.30515E-08,,7,Ari,1,8974,,126.3572019,RR,5.772,5.752
68058,68276,121996,5255,,Bootes,,13.977479,21.696219,144.7178,-9.52,-42.08,6,5.76,-0.043,A0Vs,-0.002,-116.845013,-66.545031,53.500083,-0.00001774,-0.00000242,-0.00002516,3.659295353,0.378670452,-4.61543E-08,-2.0401E-07,,10,Boo,1,68058,,90.61498022,,,
12659,12692,16727,785,,Perseus,,2.717451,55.106019,132.2751,34.78,-21.32,-2,5.76,0.153,B7IIIp...,-0.11,57.314175,49.405668,108.493607,-0.00000695,0.00002345,-0.0000095,0.711426958,0.961781473,1.68618E-07,-1.03362E-07,,11,Per,1,12659,,75.64844408,,,
17537,17579,23432,1151,,Taurus,,3.765132,24.554511,114.0251,19.44,-45.36,9,5.76,0.475,B8V,-0.036,57.278032,86.462186,47.384166,0.00000142,0.0000216,-0.00001898,0.985709251,0.428557063,9.42478E-08,-2.19911E-07,,21,Tau,1,17537,,56.23413252,,,
41970,42090,72524,3377,,Lynx,,8.578858,36.419619,108.8139,-26.73,-41.19,25,5.76,0.577,A2Vnn,0.051,-54.726852,68.352195,64.602342,-0.00000991,0.00003494,-0.0000023,2.245939706,0.635642261,-1.29591E-07,-1.99695E-07,,33,Lyn,1,41970,,51.1917528,,,
13620,13654,18191,867,,Aries,,2.930138,18.33164,107.7586,-8.08,-14.91,46,5.76,0.598,M6IIIvar,1.452,73.641003,70.995345,33.892009,0.00003684,0.00002966,0.0000074,0.767108425,0.319947471,-3.91729E-08,-7.22857E-08,Rho-2,45,Ari,1,13620,,50.21113055,RZ,5.956,5.616
16470,16511,21933,1079,,Taurus,,3.543319,9.373438,107.4114,32.55,-49.15,7,5.76,0.605,B9IV,-0.072,63.557235,84.803667,17.493952,-0.00000683,0.00001915,-0.00002408,0.927638779,0.163597358,1.57807E-07,-2.38286E-07,,6,Tau,1,16470,,49.88844875,,,
31657,31737,47152,2425,,Auriga,,6.639725,28.984354,106.2699,-18.7,-15.52,18,5.76,0.628,B9npe...,-0.001,-15.496194,91.659267,51.495364,0.00000617,0.0000213,0.00000193,1.738275815,0.505872401,-9.06602E-08,-7.52431E-08,,53,Aur,1,31657,,48.84273784,,,
113143,113503,217232,8739,,Pegasus,,22.986615,11.728844,94.3396,26.84,-40.09,20,5.76,0.887,A7V,0.293,89.138266,-24.219629,19.177411,0.00002614,0.00000562,-0.00001379,6.017881675,0.204706937,1.30124E-07,-1.94362E-07,,52,Peg,1,113143,,38.47689339,,,
62381,62576,111469,4869,,Coma Berenices,,12.821516,27.552379,92.9368,-92.9,21.73,-11,5.76,0.919,A2V,0.051,-80.498265,-17.584891,42.988736,0.00000524,0.00004399,0.00000348,3.356665076,0.480879728,-4.50392E-07,1.0535E-07,,30,Com,1,62381,,37.35940923,,,
85991,86254,160181,6571,,Hercules,,17.625304,24.309991,76.6871,-6.19,9.29,-4,5.76,1.336,A2Vn,0.114,-6.844621,-69.551356,31.570016,-0.00000179,0.00000535,0.00000146,4.614293832,0.424289391,-3.001E-08,4.50392E-08,,79,Her,1,85991,,25.44485615,,,
72261,72487,130945,5533,,Bootes,,14.821853,46.116205,48.9956,-7.35,-77.32,-5,5.76,2.309,F7IVw,0.482,-25.109461,-22.870123,35.313409,-0.00000834,-0.00000524,-0.00001642,3.880352062,0.804879622,-3.56338E-08,-3.74858E-07,,38,Boo,1,72261,,10.38484455,,,
110439,110785,212754,8548,Wo 9782A,Pegasus,,22.443718,4.393766,38.1534,286.36,52.92,-17.8,5.76,2.852,F7V,0.519,34.927096,-15.073956,2.92294,0.00000363,0.00005612,0.00000836,5.875751639,0.076685686,1.38831E-06,2.56563E-07,,34,Peg,1,110439,Wo 9782,6.297961479,,,
56276,56445,100563,4455,Wo 9367,Leo,,11.572764,3.060165,27.2257,-181.62,-102.66,3,5.76,3.585,F5V,0.48,-27.017021,3.034523,1.453434,-0.00000109,0.00002424,-0.00001337,3.0297425,0.053409963,-8.80519E-07,-4.9771E-07,,89,Leo,1,56276,,3.206269325,,,
117261,117628,223637,9030,,Pegasus,,23.855902,9.313351,259.0674,-9.84,-65.52,-9,5.77,-1.297,M3III,1.661,255.470409,-9.642111,41.92584,0.00000376,-0.00001251,-0.00008269,6.245460643,0.162548634,-4.77057E-08,-3.1765E-07,,80,Peg,1,117261,,287.6073629,HH,5.81,5.75
25519,25583,35802,1816,,Taurus,,5.467114,17.23913,187.9699,16.53,-46.15,-23,5.77,-0.6,M1III,1.634,24.964281,177.781176,55.70677,-0.00001631,-0.00000781,-0.00004714,1.43128708,0.300879571,8.01397E-08,-2.23742E-07,,117,Tau,1,25519,,151.3561248,,,
52301,52452,92841,4193,,Sextans,,10.722478,4.747669,169.4915,19.69,-32.96,-6,5.77,-0.376,K3III+...,1.168,-159.550516,55.445349,14.028412,-0.00000165,-0.00001655,-0.0000275,2.807138096,0.082862464,9.54598E-08,-1.59795E-07,,35,Sex,1,52301,,123.1402412,,,
2000,2006,2114,97,,Pices,,0.423391,1.939692,144.0922,-14.33,-12.89,-4,5.77,-0.023,G5III,0.855,143.125834,15.92987,4.877167,-0.00000265,-0.00001037,-0.00000914,0.110843558,0.033854018,-6.94738E-08,-6.24925E-08,,44,Psc,1,2000,,88.96107044,,,
49886,50027,88547,4004,,Sextans,,10.213435,4.61468,127.551,-48.72,-4.37,32,5.77,0.242,K0III:,1.178,-113.48292,57.320571,10.26205,-0.00001573,0.00004169,-0.00000006,2.673870936,0.080541357,-2.36201E-07,-2.11864E-08,,19,Sex,1,49886,,69.69473964,,,
117124,117491,223438,9022,,Pices,,23.824299,1.076131,93.1099,-0.25,-26.32,5,5.77,0.925,A5m,0.167,92.995054,-4.280651,1.748692,0.00000533,-0.00000036,-0.00001178,6.237186822,0.018782037,-1.21203E-09,-1.27603E-07,,21,Psc,1,117124,,37.15352291,,,
81392,81641,150378,6195,,Hercules,,16.677413,4.219789,90.009,-0.23,-10.7,-34,5.77,0.999,A1V,-0.004,-30.4639,-84.43726,6.623078,0.00001156,0.00003233,-0.00000721,4.366136514,0.073649208,-1.11507E-09,-5.18751E-08,,37,Her,1,81392,,34.7056354,,,
64486,64692,115271,5004,,Canes Venatici,,13.258882,40.855199,74.0741,-120.26,11.09,-18,5.77,1.422,A7V,0.198,-53.011616,-18.132501,48.455437,0.00000166,0.00004621,-0.00000903,3.471167166,0.713057744,-5.83037E-07,5.37658E-08,,19,CVn,1,64486,,23.50715116,,,
35843,35941,57927,2816,,Gemini,,7.409292,27.637857,57.4053,14.32,15.45,-5,5.77,1.975,F0:III:,0.368,-18.340308,47.432903,26.629234,-0.00000136,-0.00000752,0.00000144,1.939748193,0.482371594,6.94253E-08,7.49037E-08,,59,Gem,1,35843,,14.12537545,,,
46880,47013,82189,3768,,Ursa Major,,9.581508,72.205679,49.0918,72.02,-76.06,-38,5.77,2.315,F7V,0.53,-12.094424,8.876757,46.742909,-0.00001446,-0.00001065,-0.00004254,2.508433056,1.260226839,3.49163E-07,-3.68749E-07,,22,UMa,1,46880,,10.32761406,,,
114916,115280,220117,8885,,Andromeda,,23.348123,38.182326,41.9639,129.56,-61.21,-9,5.77,2.656,F5V,0.468,32.506379,-5.60201,25.940605,0.00000493,0.00002589,-0.00001548,6.112524406,0.666407307,6.28125E-07,-2.96754E-07,,12,And,1,114916,,7.543970822,,,
20539,20591,27786,1379,,Perseus,,4.410404,33.959686,40.6174,54.69,-83.07,-32,5.77,2.726,F4V,0.4,13.618689,30.813728,22.689103,-0.00001713,-0.00001212,-0.00003185,1.154641181,0.592708342,2.65145E-07,-4.02735E-07,,56,Per,1,20539,,7.072940424,,,
21096,21148,28446,1417,,Camelopardus,,4.533845,53.91083,100000,-3.19,-5.99,-7,5.78,-14.22,B0III SB,0.119,22058.6551,54618.12528,80810.12383,0.00231106,0.00159278,-0.00171624,1.186957779,0.940921486,-1.54656E-08,-2.90403E-08,,1,Cam,1,21096,,42461956.39,DL,5.806,5.766
8031,8046,10425,491,,Cassiopeia,,1.722151,60.551332,320.5128,13.57,-15.78,-33,5.78,-1.749,B8IIIn,-0.01,141.831666,68.662794,279.101173,-0.00000491,0.00002105,-0.00004144,0.450858207,1.056820118,6.57892E-08,-7.65036E-08,,44,Cas,1,8031,,436.1139714,,,
12770,12803,17036,809,,Aries,,2.742493,15.311862,182.1494,4.29,-15.63,-7,5.78,-0.522,B9Vn,-0.024,132.313289,115.576381,48.100673,-0.00000495,0.00000071,-0.0000152,0.717982905,0.267242398,2.07985E-08,-7.57764E-08,Omi,37,Ari,1,12770,,140.8639946,,,
14857,14893,19832,954,,Aries,,3.203957,27.256968,154.0832,11.77,-18.34,11,5.78,-0.159,B9p Si,-0.106,91.548064,101.886502,70.567382,0.00000434,0.00001798,-0.00000703,0.838793997,0.475723841,5.70626E-08,-8.89148E-08,,56,Ari,1,14857,,100.8323758,SX,5.811,5.771
29315,29388,42126,2175,,Auriga,,6.193496,48.710989,102.459,14.3,-55.85,29,5.78,0.727,A3V+...,0.1,-3.423416,67.521788,76.986935,-0.00000914,0.00004,0.00000398,1.621453553,0.850167138,6.93284E-08,-2.70768E-07,,41,Aur,1,29315,,44.58615279,,,
21535,21588,29375,1472,,Taurus,,4.635956,16.033291,49.8256,113.05,-40.4,38,5.78,2.293,F0V,0.312,16.739841,44.86666,13.761717,-0.00001158,0.00004707,0.00000136,1.21369049,0.279833711,5.48082E-07,-1.95865E-07,,89,Tau,1,21535,,10.53901445,,,
85439,85699,166926,6811,,Ursa Minor,,17.513056,86.968047,46.8823,56.09,9.68,1,5.78,2.425,A2m,0.239,-0.315161,-2.459631,46.816683,0.00001292,0.0000005,0.00000114,4.584907398,1.517878769,2.71932E-07,4.693E-08,,24,UMi,1,85439,,9.332543008,,,
51275,51420,90840,4113,,Leo Minor,,10.501792,38.925132,231.4815,-15.68,-4.62,2,5.79,-1.033,A4V,0.087,-166.409261,68.837569,145.440847,0.00000225,0.00001811,-0.00000275,2.749362684,0.67937171,-7.60188E-08,-2.23984E-08,,32,LMi,1,51275,,225.5277567,,,
108894,109240,210129,8438,,Pegasus,,22.130641,21.702926,186.5672,-45.18,-68.26,-52,5.79,-0.564,B7Vn,-0.077,152.994225,-81.486898,68.991296,-0.00004267,-0.00002357,-0.00007703,5.793788163,0.378787508,-2.19039E-07,-3.30934E-07,,25,Peg,1,108894,,146.4198643,,,
23014,23068,31553,1586,,Taurus,,4.963513,23.948562,139.6648,2.61,-9.37,4,5.79,0.065,G8III:,1.109,34.212143,122.97067,56.692238,-0.00000001,0.00000656,-0.00000414,1.299444682,0.41798126,1.26536E-08,-4.5427E-08,,99,Tau,1,23014,,82.03515443,,,
52327,52478,92728,4187,,Ursa Major,,10.728702,57.199203,113.3787,17.38,-51.66,-15,5.79,0.517,A0Vs,-0.038,-58.048933,20.066571,95.301382,-0.00001782,-0.00000395,-0.00002828,2.808767603,0.99831442,8.42606E-08,-2.50455E-07,,39,UMa,1,52327,,54.10034069,,,
23034,23088,31592,1590,,Taurus,,4.969275,25.050405,87.184,26.23,-47.62,26,5.79,1.088,A0V,0.018,21.055375,76.125117,36.915148,-0.00000199,0.00003439,-0.00000697,1.300953272,0.437212055,1.27167E-07,-2.30868E-07,,98,Tau,1,23034,,31.97422303,,,
95495,95793,183324,7400,,Aquila,,19.483608,1.950448,61.1995,-0.51,-33.35,12,5.79,1.856,A0V,0.088,23.163789,-56.608235,2.082938,0.00000463,-0.00001172,-0.00000947,5.100796597,0.034041731,-2.47255E-09,-1.61685E-07,,35,Aql,1,95495,,15.76158905,V1431,5.796,5.776
10517,10540,13871,656,,Aries,,2.262789,25.782937,42.1053,176.41,-66.38,26,5.79,2.668,F6IV-V,0.439,31.453504,21.169262,18.314347,0.00000465,0.00004653,-0.00000063,0.59239665,0.449997148,8.5526E-07,-3.21819E-07,,20,Ari,1,10517,,7.461050852,,,
88540,88817,166046,6782,,Hercules,,18.130417,26.09734,38.5802,-10.47,29.79,-16,5.79,2.858,A3V,0.127,1.18272,-34.62655,16.97127,-0.00000254,0.00001707,-0.00000219,4.746532197,0.455484501,-5.076E-08,1.44426E-07,,100,Her,1,88540,,6.263253648,,6.125,5.685
35686,35785,57103,2784,,Lynx,,7.381127,55.281392,100000,-11.23,-32.04,5,5.8,-14.2,B8V,-0.078,-20147.7306,53271.95513,82195.91083,0.00057469,0.01386979,-0.00884202,1.932374433,0.964842298,-5.44446E-08,-1.55334E-07,,19,Lyn,1,35686,,41686938.35,,5.947,5.697
5537,5550,7019,348,,Andromeda,,1.186189,37.724121,242.1308,-15.54,-6.96,-1,5.8,-1.12,B7III-IV,-0.095,182.356513,58.523074,148.150167,0.00000956,-0.00001609,-0.00000709,0.310543517,0.658410122,-7.534E-08,-3.3743E-08,,45,And,1,5537,,244.3430553,,,
79516,79757,146738,6074,,Corona Borealis,,16.279107,29.150261,204.499,23.6,-17.05,7,5.8,-0.753,A3V,0.063,-77.769095,-160.777226,99.611836,0.00001475,-0.00002323,-0.00001127,4.26186025,0.508768027,1.14416E-07,-8.26607E-08,Ups,18,CrB,1,79516,,174.260919,,,
38734,38848,64960,3095,,Cancer,,7.949848,15.790281,142.8571,-28.28,-41.64,10,5.8,0.025,K3III,1.285,-67.164198,119.941523,38.873874,0.00000845,0.000025,-0.00002497,2.081265307,0.275592397,-1.37105E-07,-2.01876E-07,,1,Cnc,1,38734,,85.11380382,,,
4257,4267,5267,254,,Pices,,0.909785,19.188417,108.1081,11.05,-7.69,10,5.8,0.631,A1Vn,-0.016,99.219532,24.089496,35.532538,0.00000931,0.00000822,-0.00000044,0.238181187,0.334901062,5.35719E-08,-3.72822E-08,,66,Psc,1,4257,,48.70796665,,,
85736,85998,159480,6548,,Ophiuchus,,17.57686,9.5867,103.5197,6.63,-9.77,-14,5.8,0.725,A2V,0.04,-11.284418,-101.448224,17.240136,0.00000478,0.00001285,-0.00000722,4.601611083,0.16731948,3.21431E-08,-4.73663E-08,,53,Oph,1,85736,,44.66835922,,,
76642,76878,140232,5845,,Serpens,,15.698532,18.464037,53.0786,-73,56.85,-30,5.8,2.175,A2m,0.207,-28.532238,-41.48049,16.810404,0.00000364,0.00003844,0.00000416,4.10986608,0.322258235,-3.53914E-07,2.75617E-07,Tau-7,22,Ser,1,76642,,11.74897555,,,
